target,plat,recettes
Pâtes,pâtes à la crème de thon parfumée à l'estragon,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes à la gratinoise,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes à la inga,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes à la julienne de légumes et tomates,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes à la langrolaisienne,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes à la provençale au thon,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes à la ricotta et aux noix,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes à la sauce aux légumes et béchamel,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes à la sauce chorizo,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes à la sole safranée,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes à la stridulla,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes à la tapenade de tomates et tomates séchées,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes à la tapenade, mozza, roquette et tomates séchées","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes all'arrabbiata,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes allumettes de jambon et muscade,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au crabe et aux saint-jacques,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au curry roquefort,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au gorgonzola et roquette aux crevettes roses,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au jambon et curry,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au jambonneau et à la tomate,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes au porc, oignon rouge et tomates","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au potiron et noix de saint-jacques,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au poulet et à la sauge,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au poulet et au citron,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au poulet et miel,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes au poulet fumé, tomates et courgettes","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes au poulet, roquefort et céleri","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au saumon façon sarah,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au saumon fumé,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au saumon fumé et à la roquette,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au saumon vodka,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au scampis version porto,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon et à la tapenade,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon et au citron,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon et aux aubergines,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon et aux câpres,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon et cornichons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon et cumin,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon et poires,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon et pousses de soja,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon façon bretonne,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon rapides,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon version thaïe,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes au thon, olive et boursin","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes au thon, roquette et citron","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au vin,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux anchois,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux asperges et coeurs d'artichauts,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux asperges et gorgonzola,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux asperges vertes, au poivron et au chèvre frais","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux asperges, crevettes, petits pois et lard","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux auberginesà l'italienne,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux brocolis façon nadinette (les 3 versions),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux calmars et aux artichauts,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux calmars et aux haricots,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux choux et chipolatas,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux coques,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux courgettes et au fenouil,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux courgettes et carottes sauce moutarde,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux courgettes et cumin,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux courgettes et jambon fumé,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux courgettes et sublime de tomates,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux crevettes (mascarpone),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux croustilles de parme,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux deux courgettes : crue et cuite !,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux deux saumons et st jacques,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux endives,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux endives et au saumon,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux épinards et basilic,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux herbes, parmesan, jambon de bayonne","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux lardons et aux langoustines, sauce feta","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux légumes et jambon cru,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux légumes et sauce citron,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux noix et à la sauge,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux noix, roquefort et brocolis","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux orties sauce ricotta,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux palourdes au monsieur cuisine,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux petites saucisses,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux petits pois tout simplement,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux petits pois, jambon et tomates","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux petits pois, tomates fraîches, mascarpone et basilic...","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux pétoncles, petits pois et tomates","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux poireaux, surimi et curry","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux poissons méditerranéens,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux poivrons et au chèvre au cooking chef,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux poivrons et au chèvre au monsieur cuisine,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux poivrons et jambon de bayonne,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux quatre fromages aux amandes croquantes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux quatre saveurs,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux scampis et calamars, sauce curry","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux st-jacques, poireau et cognac","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux supions et au pastis,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux tomates confites et champignons de paris,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"pâtes aux tomates confites, poivron et au chorizo","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,blanquette de veau : recette traditionnelle,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,rôti de boeuf au four tout simple,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,poulet au four simple et savoureux,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,filet mignon de porc à la moutarde,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,boeuf bourguignon : la vraie recette,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,osso bucco de veau,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,cuisses de poulet au four,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,rôti de porc tout simple,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,paupiettes de veau ,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,rôti de veau au four,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,poulet basquaise,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,souris d'agneau au miel et thym,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,sauté de porc à la crème de moutarde,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Charcuteries,hot dog new yorkais,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,epaule d'agneau confite facile,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,filet mignon de porc rôti à la moutarde à l'ancienne,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,la côte de bœuf au four facile et cuite à la perfection,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,gigot d'agneau : la recette traditionnelle,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Charcuteries,potée au choux et saucisse de morteau,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,magret de canard au four,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,joue de boeuf à la bourguignonne,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Charcuteries,petit salé aux lentilles,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,rosbeef au four à l'ail,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,rôti de porc à la moutarde et au miel,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,poulet rôti et ses pommes de terre,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,joue de porc à la bière,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,ris de veau aux champignons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,bourguignon de sanglier facile,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,rouelle de porc à l'ancienne,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,poulet curry et oignons facile,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,poule au pot à l'ancienne,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Abats,andouillette sauce moutarde,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,poulet au coco et curry,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,boeuf bourguignon rapide,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,boeuf carottes facile,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,sauté de veau tout simple,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,coq au vin maison,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,paupiettes de porc à la crème et aux champignons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,tête de veau à la vinaigrette,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Charcuteries,saucisse de morteau au four,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Abats,boudin noir poêlé aux pommes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,boeuf : quel morceau choisir ?,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,steak tartare,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,vol-au-vent aux blancs de poulet,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,porc caramel,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,escalopes de veau à la crème,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,colombo de poulet ,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,lapin à la moutarde maison,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,roti de porc fondant,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,escalopes milanaises comme en italie,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,veau marengo maison,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,langue de boeuf sauce piquante aux cornichons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,nuggets de poulet faciles,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,rôti de porc au miel et à la moutarde au cookeo,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,rôti de dinde au four,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,daube provençale,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,côte de boeuf barbecue au gros sel,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,langue de boeuf sauce cornichons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,cuisses de poulet faciles et qui changent,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Charcuteries,saucisses au chou vert,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,navarin d'agneau,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,poulet aux olives vertes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,rôti de veau en cocotte aux champignons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,côtes de porc au four,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,burger maison,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,boeuf bourguignon rapide au cookeo,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,boeuf stroganoff,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,boulettes de viande,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,hamburger maison,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,osso bucco de dinde,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,blanquette de veau à l'ancienne,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,cuisse de dinde marinée au four,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,paupiettes de veau au cookeo,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,tournedos rossini,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Charcuteries,saucisse fraîche,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,filet mignon de porc à la moutarde au cookeo,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,rôti orloff,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,blanquette de veau facile au cookeo,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,poulet à la crème et champignons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,côtes de porc au curry et au miel,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,filet de poulet au curry,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,rognons de veau aux champignons et au porto,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,blanquette de poulet,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,blanquette de dinde,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Abats,boudin blanc à la crème et aux champignons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Abats,tripes a l'ancienne,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes blanches,rôti de porc orloff,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Charcuteries,la saucisse au four,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Viandes rouges,steak végétal aux céréales et légumes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
