,target,plat,url
651,Recettes tarte,Tarte au chocolat et aux épices,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-et-aux-epices_48352.aspx
651,Recettes tarte,Tarte au chocolat et aux prunes,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-et-aux-prunes_171575.aspx
651,Recettes tarte,Tarte au chocolat et crème moka,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-et-creme-moka_16834.aspx
651,Recettes tarte,Tarte au chocolat et Grand Marnier,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-et-grand-marnier_54987.aspx
651,Recettes tarte,Tarte au chocolat et marmelade,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-et-marmelade_27021.aspx
651,Recettes tarte,Tarte au chocolat et noix caramélisées,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-et-noix-caramelisees_70022.aspx
651,Recettes tarte,Tarte au chocolat et pignons,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-et-pignons_55154.aspx
651,Recettes tarte,Tarte au chocolat et sa mousse de coco,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-et-sa-mousse-de-coco_87817.aspx
651,Recettes tarte,Tarte au chocolat facile bistroumpf,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-facile-bistroumpf_61320.aspx
651,Recettes tarte,Tarte au chocolat hyper facile à réaliser,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-hyper-facile-a-realiser_91733.aspx
651,Recettes tarte,Tarte au chocolat parfumé à l'orange,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-parfume-a-l-orange_42332.aspx
651,Recettes tarte,Tarte au chocolat pour petit gourmand,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-pour-petit-gourmand_19524.aspx
652,Recettes entrée chaude,Velouté carottes coco,https://www.marmiton.org/recettes/recette_veloute-carottes-coco_62573.aspx
652,Recettes entrée chaude,Velouté concombre coco,https://www.marmiton.org/recettes/recette_veloute-concombre-coco_50993.aspx
652,Recettes entrée chaude,Velouté de lentilles corail aux carottes et surimi persillé,https://www.marmiton.org/recettes/recette_veloute-de-lentilles-corails-aux-carottes-et-surimi-persille_221674.aspx
652,Recettes entrée chaude,Velouté de panais à la vanille,https://www.marmiton.org/recettes/recette_veloute-de-panais-a-la-vanille_335828.aspx
652,Recettes entrée chaude,Velouté de patates douces et de poires,https://www.marmiton.org/recettes/recette_veloute-de-patates-douces-et-de-poires_35452.aspx
652,Recettes entrée chaude,Velouté de tomates à la mozzarella,https://www.marmiton.org/recettes/recette_veloute-de-tomates-a-la-mozzarella_42821.aspx
652,Recettes entrée chaude,Velouté parmentier au canard,https://www.marmiton.org/recettes/recette_veloute-parmentier-au-canard_165780.aspx
652,Recettes entrée chaude,Ziù (feuilles de moutarde au bouillon),https://www.marmiton.org/recettes/recette_ziu-feuilles-de-moutarde-au-bouillon_50283.aspx
652,Recettes entrée chaude,Consommé Glacé aux Poivrons Jaunes,https://www.marmiton.org/recettes/recette_consomme-glace-aux-poivrons-jaunes_39774.aspx
652,Recettes entrée chaude,Oeuf cocotte au rôti de porc,https://www.marmiton.org/recettes/recette_oeuf-cocotte-au-roti-de-porc_337834.aspx
652,Recettes entrée chaude,Potage des quatre saisons,https://www.marmiton.org/recettes/recette_potage-des-quatre-saisons_112826.aspx
652,Recettes entrée chaude,Soufflé aux fruits de mer,https://www.marmiton.org/recettes/recette_souffle-aux-fruits-de-mer_63131.aspx
652,Recettes entrée chaude,"Soufflé knacki, boursin et gruyère",https://www.marmiton.org/recettes/recette_souffle-knacki-boursin-et-gruyere_338324.aspx
652,Recettes entrée chaude,Soufflé light au potiron,https://www.marmiton.org/recettes/recette_souffle-light-au-potiron_229800.aspx
652,Recettes entrée chaude,Soupe au choux de Bruxelles,https://www.marmiton.org/recettes/recette_soupe-au-choux-de-bruxelles_44205.aspx
652,Recettes entrée chaude,Soupe de la chance,https://www.marmiton.org/recettes/recette_soupe-de-la-chance_41782.aspx
652,Recettes entrée chaude,Soupe de légumes aux saveurs cubaines,https://www.marmiton.org/recettes/recette_soupe-de-legumes-aux-saveurs-cubaines_332793.aspx
652,Recettes entrée chaude,Soupe de légumes diététique au brocolis,https://www.marmiton.org/recettes/recette_soupe-de-legumes-dietetique-au-brocolis_51077.aspx
652,Recettes entrée chaude,Soupe de légumes légère,https://www.marmiton.org/recettes/recette_soupe-de-legumes-legere_29605.aspx
652,Recettes entrée chaude,soupe de régime qui cale,https://www.marmiton.org/recettes/recette_soupe-de-regime-qui-cale_71185.aspx
652,Recettes entrée chaude,"Soupe du potager (carottes, fanes de carottes et lentilles)",https://www.marmiton.org/recettes/recette_soupe-du-potager-carottes-fanes-de-carottes-et-lentilles_167872.aspx
652,Recettes entrée chaude,Soupe gourmande,https://www.marmiton.org/recettes/recette_soupe-gourmande_164957.aspx
652,Recettes entrée chaude,Soupe mediterranéenne au chèvre,https://www.marmiton.org/recettes/recette_soupe-mediterraneenne-au-chevre_36178.aspx
652,Recettes entrée chaude,Soupe roumaine au poulet,https://www.marmiton.org/recettes/recette_soupe-roumaine-au-poulet_36952.aspx
652,Recettes entrée chaude,Soupe verte glacée roquette et basilic,https://www.marmiton.org/recettes/recette_soupe-verte-glacee-roquette-et-basilic_92783.aspx
652,Recettes entrée chaude,Tartine de brocoli et de poireau aux fines herbes,https://www.marmiton.org/recettes/recette_tartine-de-brocoli-et-de-poireau-aux-fines-herbes_32189.aspx
652,Recettes entrée chaude,Tartines chèvre et poivrons confits,https://www.marmiton.org/recettes/recette_tartines-chevre-et-poivrons-confits_35617.aspx
652,Recettes entrée chaude,Tartines de chèvre chaud et ses pommes au beurre sauce au miel,https://www.marmiton.org/recettes/recette_tartines-de-chevre-chaud-et-ses-pommes-au-beurre-sauce-au-miel_61179.aspx
652,Recettes entrée chaude,Tartines normandes gratinées,https://www.marmiton.org/recettes/recette_tartines-normandes-gratinees_47971.aspx
652,Recettes entrée chaude,Tom Ka (Soupe de lait coco),https://www.marmiton.org/recettes/recette_tom-ka-soupe-de-lait-coco_27515.aspx
656,Recettes apéritif dînatoire,Verrines glacées aux trois poivrons,https://www.marmiton.org/recettes/recette_verrines-glacees-aux-trois-poivrons_92246.aspx
656,Recettes apéritif dînatoire,Verrines guacamole/rillettes de saumon,https://www.marmiton.org/recettes/recette_verrines-guacamole-rillettes-de-saumon_166465.aspx
656,Recettes apéritif dînatoire,Verrines Kaypichu,https://www.marmiton.org/recettes/recette_verrines-kaypichu_92843.aspx
656,Recettes apéritif dînatoire,"Verrines poivron, chèvre frais, pesto",https://www.marmiton.org/recettes/recette_verrines-poivron-chevre-frais-pesto_222154.aspx
656,Recettes apéritif dînatoire,Verrines poivrons carottes,https://www.marmiton.org/recettes/recette_verrines-poivrons-carottes_315274.aspx
656,Recettes apéritif dînatoire,Verrines rouges douces et croquantes,https://www.marmiton.org/recettes/recette_verrines-rouges-douces-et-croquantes_82351.aspx
656,Recettes apéritif dînatoire,Verrines tomate chèvre courgette de maman,https://www.marmiton.org/recettes/recette_verrines-tomate-chevre-courgette-de-maman_50696.aspx
656,Recettes apéritif dînatoire,Verrines tomate et ses deux fromages,https://www.marmiton.org/recettes/recette_verrines-tomate-et-ses-deux-fromages_72080.aspx
656,Recettes apéritif dînatoire,Verrines tomates olives oeufs de lumps,https://www.marmiton.org/recettes/recette_verrines-tomates-olives-oeufs-de-lumps_67429.aspx
658,Recettes viande,Osso bucco,https://www.marmiton.org/recettes/recette_osso-bucco_17861.aspx
658,Recettes viande,Aiguillettes de canard sauce foie gras,https://www.marmiton.org/recettes/recette_aiguillettes-de-canard-sauce-foie-gras_64842.aspx
658,Recettes viande,Boeuf braisé aux échalotes,https://www.marmiton.org/recettes/recette_boeuf-braise-aux-echalotes_25727.aspx
658,Recettes viande,Hachis de boudin noir,https://www.marmiton.org/recettes/recette_hachis-de-boudin-noir_35736.aspx
658,Recettes viande,Mijoté de poulet aux légumes au Companion,https://www.marmiton.org/recettes/recette_mijote-de-poulet-aux-legumes-au-companion_383360.aspx
658,Recettes viande,Pâté de Lapin ch'ti - à l'estragon,https://www.marmiton.org/recettes/recette_pate-de-lapin-ch-ti-a-l-estragon_68758.aspx
658,Recettes viande,Poisson au curry de Madras au lait de coco,https://www.marmiton.org/recettes/recette_poisson-au-curry-de-madras-au-lait-de-coco_44090.aspx
658,Recettes viande,Pörkölt de foie gras,https://www.marmiton.org/recettes/recette_porkolt-de-foie-gras_12081.aspx
658,Recettes viande,Poulet à l'estragon (pommes de terre & poireaux),https://www.marmiton.org/recettes/recette_poulet-a-l-estragon-pommes-de-terre-poireaux_28353.aspx
658,Recettes viande,Poulet basquaise express,https://www.marmiton.org/recettes/recette_poulet-basquaise-express_392533.aspx
658,Recettes viande,Rôti de sanglier au cidre,https://www.marmiton.org/recettes/recette_roti-de-sanglier-au-cidre_343494.aspx
658,Recettes viande,Coquilles saint jacques au foie gras,https://www.marmiton.org/recettes/recette_coquilles-saint-jacques-au-foie-gras_33592.aspx
658,Recettes viande,Crostini de foies et coeurs de poulet ou lapin (recette originale de...,https://www.marmiton.org/recettes/recette_crostini-de-foies-et-coeurs-de-poulet-ou-lapin-recette-originale-de-florence_37609.aspx
658,Recettes viande,Curry de dinde aux noix de cajou et coeurs de palmier,https://www.marmiton.org/recettes/recette_curry-de-dinde-aux-noix-de-cajou-et-coeurs-de-palmier_40017.aspx
658,Recettes viande,Curry de poulet aux 8 épices,https://www.marmiton.org/recettes/recette_curry-de-poulet-aux-8-epices_49001.aspx
658,Recettes viande,Poêlée haricots verts viande hachée au curry,https://www.marmiton.org/recettes/recette_poelee-haricots-verts-viande-hachee-au-curry_50463.aspx
658,Recettes viande,Rognons de porc à la crème,https://www.marmiton.org/recettes/recette_rognons-de-porc-a-la-creme_35516.aspx
658,Recettes viande,Sauté de veau sauce moutarde citron,https://www.marmiton.org/recettes/recette_saute-de-veau-sauce-moutarde-citron_25796.aspx
658,Recettes viande,"Brochettes de poulet au gingembre, coriandre et citronnelle",https://www.marmiton.org/recettes/recette_brochettes-de-poulet-au-gingembre-coriandre-et-citronnelle_17106.aspx
658,Recettes viande,Côtelettes d'agneau marinées aux herbes,https://www.marmiton.org/recettes/recette_cotelettes-d-agneau-marinees-aux-herbes_27950.aspx
658,Recettes viande,Curry de thon au lait de coco,https://www.marmiton.org/recettes/recette_curry-de-thon-au-lait-de-coco_20145.aspx
658,Recettes viande,Gaufres à la saucisse (façon hot dog),https://www.marmiton.org/recettes/recette_gaufres-a-la-saucisse-facon-hot-dog_334655.aspx
658,Recettes viande,Lapin chasseur,https://www.marmiton.org/recettes/recette_lapin-chasseur_11347.aspx
658,Recettes viande,Mignons de poulet à la moutarde et à la crème,https://www.marmiton.org/recettes/recette_mignons-de-poulet-a-la-moutarde-et-a-la-creme_11329.aspx
658,Recettes viande,Poulet au curry et tomates,https://www.marmiton.org/recettes/recette_poulet-au-curry-et-tomates_17918.aspx
658,Recettes viande,Poulet aux lardons et aux champignons,https://www.marmiton.org/recettes/recette_poulet-aux-lardons-et-aux-champignons_19760.aspx
658,Recettes viande,Soupe de potimarron au boudin noir,https://www.marmiton.org/recettes/recette_soupe-de-potimarron-au-boudin-noir_51925.aspx
658,Recettes viande,Boeuf braisé express,https://www.marmiton.org/recettes/recette_boeuf-braise-express_29641.aspx
658,Recettes viande,Boulettes marocaines,https://www.marmiton.org/recettes/recette_boulettes-marocaines_59918.aspx
658,Recettes viande,Faisan à la bière,https://www.marmiton.org/recettes/recette_faisan-a-la-biere_41554.aspx
660,"Recettes pâtes, riz, semoule",Gratin de pâtes façon lasagne,https://www.marmiton.org/recettes/recette_gratin-de-pates-facon-lasagne_48407.aspx
660,"Recettes pâtes, riz, semoule",Lasagnes aux 5 fromages,https://www.marmiton.org/recettes/recette_lasagnes-aux-5-fromages_50422.aspx
660,"Recettes pâtes, riz, semoule",Lasagnes aux fruits de mer facile,https://www.marmiton.org/recettes/recette_lasagnes-aux-fruits-de-mer-facile_26195.aspx
660,"Recettes pâtes, riz, semoule",Lasagnes de saumon aux blettes,https://www.marmiton.org/recettes/recette_lasagnes-de-saumon-aux-blettes_348927.aspx
660,"Recettes pâtes, riz, semoule",Lasagnes poulet et poivrons,https://www.marmiton.org/recettes/recette_lasagnes-poulet-et-poivrons_225657.aspx
660,"Recettes pâtes, riz, semoule",Pâtes à l'ail et tomates,https://www.marmiton.org/recettes/recette_pates-a-l-ail-et-tomates_314855.aspx
660,"Recettes pâtes, riz, semoule",Pâtes au ragoût de sanglier,https://www.marmiton.org/recettes/recette_pates-au-ragout-de-sanglier_68819.aspx
660,"Recettes pâtes, riz, semoule",Pennes champêtres,https://www.marmiton.org/recettes/recette_pennes-champetres_347474.aspx
660,"Recettes pâtes, riz, semoule",Risotto poulet et gorgonzola,https://www.marmiton.org/recettes/recette_risotto-poulet-et-gorgonzola_29756.aspx
660,"Recettes pâtes, riz, semoule",Riz au porc et au soja,https://www.marmiton.org/recettes/recette_riz-au-porc-et-au-soja_229116.aspx
660,"Recettes pâtes, riz, semoule",Riz catalan,https://www.marmiton.org/recettes/recette_riz-catalan_37535.aspx
660,"Recettes pâtes, riz, semoule",Riz sauté au poulet et noix de cajou,https://www.marmiton.org/recettes/recette_riz-saute-au-poulet-et-noix-de-cajou_94746.aspx
660,"Recettes pâtes, riz, semoule","Spaghetti aux courgettes, ail et parmesan",https://www.marmiton.org/recettes/recette_spaghetti-aux-courgettes-ail-parmesan_14104.aspx
660,"Recettes pâtes, riz, semoule",Tagliatelles à la saucisse de Morteau ,https://www.marmiton.org/recettes/recette_tagliatelles-a-la-saucisse-de-morteau_254519.aspx
660,"Recettes pâtes, riz, semoule",Assiette de pâtes à l'italienne,https://www.marmiton.org/recettes/recette_assiette-de-pates-a-l-italienne_218743.aspx
660,"Recettes pâtes, riz, semoule",Blancs de calamars et riz pilaf aux lardons,https://www.marmiton.org/recettes/recette_blancs-de-calamars-et-riz-pilaf-aux-lardons_57576.aspx
660,"Recettes pâtes, riz, semoule","Cannellonis aux champignons, ricotta et herbes",https://www.marmiton.org/recettes/recette_cannellonis-aux-champignons-ricotta-et-herbes_225576.aspx
660,"Recettes pâtes, riz, semoule",Daurade gratinée au riz,https://www.marmiton.org/recettes/recette_daurade-gratinee-au-riz_25463.aspx
660,"Recettes pâtes, riz, semoule",Farfalles aux 3 fromages,https://www.marmiton.org/recettes/recette_farfalles-aux-3-fromages_57906.aspx
660,"Recettes pâtes, riz, semoule",Galettes de pâtes (restes),https://www.marmiton.org/recettes/recette_galettes-de-pates-restes_20774.aspx
660,"Recettes pâtes, riz, semoule","Gnocchi de banane plantain, poulet et sauce chien",https://www.marmiton.org/recettes/recette_gnocchi-banane-plantain-poulet-sauce-chien_530908.aspx
660,"Recettes pâtes, riz, semoule",Gratin de pâtes d'Onofrio,https://www.marmiton.org/recettes/recette_gratin-de-pates-d-onofrio_18775.aspx
660,"Recettes pâtes, riz, semoule",Gratin de penne au gorgonzola,https://www.marmiton.org/recettes/recette_gratin-de-penne-au-gorgonzola_65613.aspx
660,"Recettes pâtes, riz, semoule",Gratin de polenta bolognaise,https://www.marmiton.org/recettes/recette_gratin-de-polenta-bolognaise_36279.aspx
660,"Recettes pâtes, riz, semoule",Gratin de riz à la béchamel,https://www.marmiton.org/recettes/recette_gratin-de-riz-a-la-bechamel_29003.aspx
660,"Recettes pâtes, riz, semoule",Gratin de riz au poulet (restes de poulet),https://www.marmiton.org/recettes/recette_gratin-de-riz-au-poulet-restes-de-poulet_48180.aspx
660,"Recettes pâtes, riz, semoule",Lapin frit au riz,https://www.marmiton.org/recettes/recette_lapin-frit-au-riz_12423.aspx
660,"Recettes pâtes, riz, semoule",Lasagne avec les restes de votre Pot au Feu,https://www.marmiton.org/recettes/recette_lasagne-avec-les-restes-de-votre-pot-au-feu_165650.aspx
660,"Recettes pâtes, riz, semoule","Lasagne bolognaise, feta et épinard",https://www.marmiton.org/recettes/recette_lasagne-bolognaise-feta-et-epinard_254221.aspx
660,"Recettes pâtes, riz, semoule",Lasagnes au saumon ,https://www.marmiton.org/recettes/recette_lasagnes-au-saumon_17630.aspx
662,Recettes fruits de mer,Crevettes au sésame et à la coriandre,https://www.marmiton.org/recettes/recette_crevettes-au-sesame-et-a-la-coriandre_55023.aspx
662,Recettes fruits de mer,Crevettes au whisky et à l'orange,https://www.marmiton.org/recettes/recette_crevettes-au-whisky-et-a-l-orange_82355.aspx
