,target,plat,recette
14625,entréechaude,oeuf au plat au blanc soufflé,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14626,entréechaude,oeuf cocotte au saumon fumé et tombée de poireaux poivrée,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14627,entréechaude,oeuf cocotte au thon et aux échalotes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14628,entréechaude,"œuf poché au vinaigre balsamique, compotée d’échalote au...","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14629,entréechaude,oeufs cocotte au fromage frais,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14630,entréechaude,oeufs cocotte au pesto,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14631,entréechaude,oeufs cocotte endives roquefort,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14632,entréechaude,oeufs cocotte tomate mozzarella,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14633,entréechaude,petit soufflé de pommes de terre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14634,entréechaude,"potage aux légumes d'automne : potiron, carotte, champignon","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14635,entréechaude,potage aux légumes et aux épices de la saint-valentin,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14636,entréechaude,potage facile aux rutabagas,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14637,entréechaude,potage girolles pommes de terre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14638,entréechaude,potage glacé au concombre et au lait de coco,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14639,entréechaude,potage haricots mange-tout persil,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14640,entréechaude,potage onctueux aux endives,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14671,"pâtes,riz,semoule","gratin de pâtes au thon, mozzarella","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14672,"pâtes,riz,semoule",lasagne comme un croque-monsieur,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14673,"pâtes,riz,semoule",lasagnes à l'italienne de nonna,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14674,"pâtes,riz,semoule",lasagnes aux poivrons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14675,"pâtes,riz,semoule",lasagnes de morue (cabillaud),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14676,"pâtes,riz,semoule",lasagnes estivales,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14677,"pâtes,riz,semoule",lasagnes végétariennes artichauts champignons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14678,"pâtes,riz,semoule",linguines aux endives et chair d'écrevisse au monsieur cuisine,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14679,"pâtes,riz,semoule",macaroni au boeuf et aux champignons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14680,"pâtes,riz,semoule","marinade au poivre de sichuan pour boeuf, pâtes ou légumes","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14681,"pâtes,riz,semoule",nouilles sautées aux lardons et champignons noirs,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14682,"pâtes,riz,semoule",pâtes à la mousse de mozzarella,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14683,"pâtes,riz,semoule",pâtes au fromage scamorza et pancetta,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14684,"pâtes,riz,semoule",pâtes au saumon au miel et à l'amaretto,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14685,"pâtes,riz,semoule",pâtes aux 5 p,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14686,"pâtes,riz,semoule",pâtes aux crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14687,"pâtes,riz,semoule",pâtes aux poireaux sauce à la ricotta et au jambon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14688,"pâtes,riz,semoule",pâtes en fêtes de mon ami rémy,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14689,"pâtes,riz,semoule",paupiettes de veau paysannes et leur risotto,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14690,"pâtes,riz,semoule",poulet chasseur aux tagliatelles fraîches et brocoli croquant,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14691,"pâtes,riz,semoule",risotto au scampis et sa crème de courgette,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14692,"pâtes,riz,semoule",risotto aux asperges rapide ,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14693,"pâtes,riz,semoule",risotto aux calmars,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14694,"pâtes,riz,semoule",risotto aux légumes de printemps,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14695,"pâtes,riz,semoule",risotto saumon frais et épinards façon funambuline,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14696,"pâtes,riz,semoule",riz au boeuf et au poulet,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14697,"pâtes,riz,semoule",riz cantonais façon jean-paul (22ème rencontre marmiton lorraine),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14698,"pâtes,riz,semoule","riz vandertop : comté, oignon, ail et sésame","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14699,"pâtes,riz,semoule",spaghetti au parmesan et aux courgettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14700,"pâtes,riz,semoule",tagliatelles au chorizo et aux champignons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14701,fruitsdemer,moules frites (et non avec des pommes frites),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14702,fruitsdemer,nage de queues de langoustines à la citronnelle,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14703,fruitsdemer,noix de saint jacques au fromage ail et fines herbes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14704,fruitsdemer,noix de saint jacques en écume de sauternes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14705,fruitsdemer,noix de saint-jacques aux poivrons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14706,fruitsdemer,orzo aux crevettes et chèvre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14707,fruitsdemer,pain de saumon ou crabe,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14708,fruitsdemer,papaye verte aux crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14709,fruitsdemer,pétoncles au curry et ses petits lardons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14710,fruitsdemer,poelée de saint-jacques et sa julienne de légumes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14711,fruitsdemer,poulet aux huîtres facile,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14712,fruitsdemer,"poulet aux langoustines, lotte, écrevisses","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14713,fruitsdemer,poulet sauté aux légumes et au calamar,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14714,fruitsdemer,poulpes marinés,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14715,fruitsdemer,queues de langoustes flambées au whisky avec une chantilly sanfranée,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14716,fruitsdemer,quiche au lait de coco crabe et crevette,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14717,fruitsdemer,ravioles vapeur aux bâtonnets de crabe et aux crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14718,fruitsdemer,saint jacques poelées à la harissa et citrons confits,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14719,fruitsdemer,saint-jacques au curry et choux,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14720,fruitsdemer,saint-jacques au gingembre et au safran,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14721,fruitsdemer,salade aux coquilles saint-jacques,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14722,fruitsdemer,salade de crevettes aux clémentines,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14723,fruitsdemer,salade de fruits en coque de pastèque,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14724,fruitsdemer,salade de roquette saint-jacques et poires,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14725,fruitsdemer,salade de saint jacques aux poires,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14726,fruitsdemer,salade fraîcheur de moules aux crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14727,fruitsdemer,salade gésiers/lardons/noix de saint-jacques,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14728,fruitsdemer,"salade pamplemousse, crabe et sorbet citron","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14729,fruitsdemer,samoussas poireau pétoncles,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14730,fruitsdemer,seiches au vin blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14731,gâteau,gâteau choco-banane façon alice,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14732,gâteau,gâteau de savoie à la pomme et à l'abricot,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14733,gâteau,gâteau de semoule aux pommes caramélisées,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14734,gâteau,le gâteau au yaourt de ma soeur hélène,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14735,gâteau,macarons au carambar,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14736,gâteau,marbré vegan,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14737,gâteau,mini cakes aux myrtilles et au chocolat blanc (american blueberry...,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14738,gâteau,moelleux de pommes aux amandes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14739,gâteau,muffins aux smarties et au yaourt,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
14740,gâteau,petits galets aux amandes sans gluten,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
