target,plat,url
"pâtes,riz,semoule",Lasagnes poulet et épinards,https://www.marmiton.org/recettes/recette_lasagnes-poulet-et-epinards_321926.aspx
"pâtes,riz,semoule",Lasagnes thon - épinards,https://www.marmiton.org/recettes/recette_lasagnes-thon-epinards_86328.aspx
"pâtes,riz,semoule",Mes lasagnes au confit de canard,https://www.marmiton.org/recettes/recette_mes-lasagnes-au-confit-de-canard_166784.aspx
"pâtes,riz,semoule",Nouilles chinoises au poivron,https://www.marmiton.org/recettes/recette_nouilles-chinoises-au-poivron_47981.aspx
"pâtes,riz,semoule",Nouilles sautées au chou romanesco et au bacon,https://www.marmiton.org/recettes/recette_nouilles-sautees-au-chou-romanesco-et-au-bacon_310384.aspx
"pâtes,riz,semoule",Nouilles sautées aux crevettes gourmandes,https://www.marmiton.org/recettes/recette_nouilles-sautees-aux-crevettes-gourmandes_222797.aspx
"pâtes,riz,semoule",Pâtes au chorizo et à la tomate,https://www.marmiton.org/recettes/recette_pates-au-chorizo-et-a-la-tomate_225513.aspx
"pâtes,riz,semoule",Pâtes au pâté,https://www.marmiton.org/recettes/recette_pates-au-pate_232379.aspx
"pâtes,riz,semoule",Pâtes au surimi sauce hollandaise,https://www.marmiton.org/recettes/recette_pates-au-surimi-sauce-hollandaise_80371.aspx
"pâtes,riz,semoule",Pâtes aux coeurs d'artichauts et aux lardons,https://www.marmiton.org/recettes/recette_pates-aux-coeurs-d-artichauts-et-aux-lardons_70162.aspx
"pâtes,riz,semoule",Pâtes aux courgettes,https://www.marmiton.org/recettes/recette_pates-aux-courgettes_65334.aspx
"pâtes,riz,semoule",Pâtes aux courgettes râpées,https://www.marmiton.org/recettes/recette_pates-aux-courgettes-rapees_25479.aspx
"pâtes,riz,semoule",Pâtes aux crevettes et au curry,https://www.marmiton.org/recettes/recette_pates-aux-crevettes-et-au-curry_67010.aspx
"pâtes,riz,semoule",Pâtes aux fruits de mer simples,https://www.marmiton.org/recettes/recette_pates-aux-fruits-de-mer-simple_14399.aspx
"pâtes,riz,semoule",Pâtes aux lardons de Marco,https://www.marmiton.org/recettes/recette_pates-aux-lardons-de-marco_85839.aspx
"pâtes,riz,semoule",Pâtes aux merguez,https://www.marmiton.org/recettes/recette_pates-aux-merguez_13355.aspx
"pâtes,riz,semoule","Pâtes faciles aux poivrons, chorizo et parmesan",https://www.marmiton.org/recettes/recette_pates-aux-poivrons-et-chorizo_326415.aspx
"pâtes,riz,semoule","Pâtes froide au surimi, thon, maïs",https://www.marmiton.org/recettes/recette_pates-froide-au-surimi-thon-mais_345176.aspx
"pâtes,riz,semoule",Pâtes tricolores à la crème de tomates et petits pois,https://www.marmiton.org/recettes/recette_pates-tricolores-a-la-creme-de-tomates-et-petits-pois_50507.aspx
"pâtes,riz,semoule",Penne aux 3 fromages et au basilic,https://www.marmiton.org/recettes/recette_penne-aux-3-fromages-et-au-basilic_13461.aspx
"pâtes,riz,semoule",Penne aux rubans de courgettes et poulet au parmesan,https://www.marmiton.org/recettes/recette_penne-aux-rubans-de-courgettes-et-poulet-au-parmesan_15190.aspx
"pâtes,riz,semoule",Pennes au chorizo,https://www.marmiton.org/recettes/recette_pennes-au-chorizo_69490.aspx
"pâtes,riz,semoule",Pennes au poulet et aux lardons,https://www.marmiton.org/recettes/recette_pennes-au-poulet-et-aux-lardons_26062.aspx
"pâtes,riz,semoule",Poêlée de riz à l'espagnole,https://www.marmiton.org/recettes/recette_poelee-de-riz-a-l-espagnole_27498.aspx
"pâtes,riz,semoule",potage de riz façon grand-mère,https://www.marmiton.org/recettes/recette_potage-de-riz-facon-grand-mere_37674.aspx
"pâtes,riz,semoule",Risotto à la fleur de courgette,https://www.marmiton.org/recettes/recette_risotto-a-la-fleur-de-courgette_53022.aspx
"pâtes,riz,semoule",Risotto aux asperges fraîches au Cooking Chef,https://www.marmiton.org/recettes/recette_risotto-aux-asperges-fraiches-au-cooking-chef_383426.aspx
viande,Tournedos feuilleté au roquefort,https://www.marmiton.org/recettes/recette_tournedos-feuillete-au-roquefort_44946.aspx
viande,Veau feuilleté farci au foie gras,https://www.marmiton.org/recettes/recette_veau-feuillete-farci-au-foie-gras_30910.aspx
viande,Brochettes de poulet à l'ananas,https://www.marmiton.org/recettes/recette_brochettes-de-poulet-a-l-ananas_51705.aspx
viande,Ma terrine de foie gras top classe,https://www.marmiton.org/recettes/recette_ma-terrine-de-foie-gras-top-classe_66790.aspx
viande,"Pizza orient express : saucisses, poivrons, curry ",https://www.marmiton.org/recettes/recette_pizza-orient-express-saucisses-poivrons-curry_233130.aspx
viande,Blancs de poulet à l'estragon,https://www.marmiton.org/recettes/recette_blancs-de-poulet-a-l-estragon_39209.aspx
viande,Boulettes de boeuf à l'ananas gerdilien (recette créole),https://www.marmiton.org/recettes/recette_boulettes-de-boeuf-a-l-ananas-gerdilien-recette-creole_17288.aspx
viande,"Cake au magret de canard séché, foie gras et pomme",https://www.marmiton.org/recettes/recette_cake-au-magret-de-canard-seche-foie-gras-pomme_334458.aspx
viande,Rôti de porc à la serignane,https://www.marmiton.org/recettes/recette_roti-de-porc-a-la-serignane_60728.aspx
viande,Tourte poulet curry (facile et rapide),https://www.marmiton.org/recettes/recette_tourte-poulet-curry-facile-et-rapide_66108.aspx
viande,Cailles flambées au cognac sur lit de légumes,https://www.marmiton.org/recettes/recette_cailles-flambees-au-cognac-sur-lit-de-legumes_63482.aspx
viande,Boulettes d'agneau à la sauce tomate,https://www.marmiton.org/recettes/recette_boulettes-d-agneau-a-la-sauce-tomate_168897.aspx
viande,Chili verde (poulet au citron et au maïs),https://www.marmiton.org/recettes/recette_chili-verde-poulet-au-citron-et-au-mais_23075.aspx
viande,Coq au vin maison au Thermomix,https://www.marmiton.org/recettes/recette_coq-au-vin-maison-au-thermomix_383219.aspx
viande,"Côtes d'agneau marinées (miel, sauce worcestershire, huile d'olive)",https://www.marmiton.org/recettes/recette_cotes-d-agneau-marinees-miel-sauce-worcestershire-huile-d-olive_228245.aspx
viande,Côtes de porc  provençales aux courgettes,https://www.marmiton.org/recettes/recette_cotes-de-porc-provencales-aux-courgettes_62128.aspx
viande,Cuisses de poulet aux citrons confits au gingembre ,https://www.marmiton.org/recettes/recette_cuisses-de-poulet-aux-citrons-confits-au-gingembre_18886.aspx
viande,Filet mignon aux fruits de deux saisons,https://www.marmiton.org/recettes/recette_filet-mignon-aux-fruits-de-deux-saisons_51306.aspx
viande,Filet mignon de porc aux poires et au miel,https://www.marmiton.org/recettes/recette_filet-mignon-de-porc-aux-poires-et-au-miel_44749.aspx
viande,Foie gras et sa confiture d'oignons et de figues,https://www.marmiton.org/recettes/recette_foie-gras-et-sa-confiture-d-oignons-et-de-figues_25653.aspx
viande,Keftas marocaines au barbecue,https://www.marmiton.org/recettes/recette_keftas-marocaines-au-barbecue_23227.aspx
viande,Langue de boeuf façon blanquette,https://www.marmiton.org/recettes/recette_langue-de-boeuf-facon-blanquette_218808.aspx
viande,Lapin aux pruneaux à la manière de ma grand-mère,https://www.marmiton.org/recettes/recette_lapin-aux-pruneaux-a-la-maniere-de-ma-grand-mere_13982.aspx
viande,Magret de canard aux fruits secs,https://www.marmiton.org/recettes/recette_magret-de-canard-aux-fruits-secs_16363.aspx
viande,Magrets de canard aux mirabelles,https://www.marmiton.org/recettes/recette_magrets-de-canard-aux-mirabelles_19740.aspx
viande,Mezze au foie (Turquie),https://www.marmiton.org/recettes/recette_mezze-au-foie-turquie_46734.aspx
viande,Noix de joue de porc aux champignons,https://www.marmiton.org/recettes/recette_noix-de-joue-de-porc-aux-champignons_15731.aspx
viande,"Paupiettes de veau, chorizo et sauce porto",https://www.marmiton.org/recettes/recette_paupiettes-de-veau-chorizo-et-sauce-porto_68172.aspx
viande,Poulet à l'estragon et aux champignons,https://www.marmiton.org/recettes/recette_poulet-a-l-estragon-et-aux-champignons_334979.aspx
viande,Poulet curcuma au four,https://www.marmiton.org/recettes/recette_poulet-curcuma-au-four_60421.aspx
fruitsdemer,Mousse de brocolis au crabe,https://www.marmiton.org/recettes/recette_mousse-de-brocolis-au-crabe_21713.aspx
fruitsdemer,Mousse de crabe au poivre vert,https://www.marmiton.org/recettes/recette_mousse-de-crabe-au-poivre-vert_34603.aspx
fruitsdemer,mousse de saint jacques et sauce au corail,https://www.marmiton.org/recettes/recette_mousse-de-saint-jacques-et-sauce-au-corail_43222.aspx
fruitsdemer,"Mousse de thon, crevettes, crabe....façon Bibi",https://www.marmiton.org/recettes/recette_mousse-de-thon-crevettes-crabe-facon-bibi_35369.aspx
fruitsdemer,Mousse fraîche crevettes-courgettes,https://www.marmiton.org/recettes/recette_mousse-fraiche-crevettes-courgettes_40632.aspx
fruitsdemer,Mousseline d'écrevisses,https://www.marmiton.org/recettes/recette_mousseline-d-ecrevisses_214967.aspx
fruitsdemer,Mousseline de flétan aux queues de crevettes roses,https://www.marmiton.org/recettes/recette_mousseline-de-fletan-aux-queues-de-crevettes-rose_311379.aspx
fruitsdemer,Nage de coquilles Saint-Jacques au champagne,https://www.marmiton.org/recettes/recette_nage-de-coquilles-saint-jacques-au-champagne_23899.aspx
fruitsdemer,Nage de Saint-Jacques au vin blanc,https://www.marmiton.org/recettes/recette_nage-de-saint-jacques-au-vin-blanc_21060.aspx
fruitsdemer,Navettes au crabe au citron & gingembre confits,https://www.marmiton.org/recettes/recette_navettes-au-crabe-au-citron-gingembre-confits_219453.aspx
fruitsdemer,Nems à la chair de crabe,https://www.marmiton.org/recettes/recette_nems-a-la-chair-de-crabe_86475.aspx
fruitsdemer,"Nems aux crevettes, courgettes et brocoli",https://www.marmiton.org/recettes/recette_nems-aux-crevettes-courgettes-et-brocoli_71315.aspx
fruitsdemer,Nems de gambas a la coriandre fraîche et sa sauce mangue,https://www.marmiton.org/recettes/recette_nems-de-gambas-a-la-coriandre-fraiche-et-sa-sauce-mangue_91415.aspx
fruitsdemer,Nid de coquilles saint-jacques à la coriandre,https://www.marmiton.org/recettes/recette_nid-de-coquilles-saint-jacques-a-la-coriandre_51067.aspx
fruitsdemer,Nids de Saint-Jacques du Pommier,https://www.marmiton.org/recettes/recette_nids-de-saint-jacques-du-pommier_50664.aspx
fruitsdemer,Noix de pétoncles au pamplemousse,https://www.marmiton.org/recettes/recette_noix-de-petoncles-au-pamplemousse_37849.aspx
fruitsdemer,Noix de Saint Jacques à la réglisse,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-a-la-reglisse_48009.aspx
fruitsdemer,Noix de saint jacques au maroilles,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-au-maroilles_73609.aspx
fruitsdemer,Noix de Saint Jacques aux airelles,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-aux-airelles_63919.aspx
fruitsdemer,"Noix de saint jacques d'Argentine, sauce estragon safranée",https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-d-argentine-sauce-estragon-safranee_95633.aspx
fruitsdemer,Noix de saint Jacques et courgettes,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-et-courgettes_165006.aspx
fruitsdemer,Noix de Saint Jacques façon Lisiane,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-facon-lisiane_49689.aspx
fruitsdemer,Noix de Saint Jacques flambées aux 4 parfums,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-flambees-aux-4-parfums_54467.aspx
fruitsdemer,Noix de Saint-Jacques à la fleur d'oranger,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-a-la-fleur-d-oranger_307895.aspx
fruitsdemer,Noix de saint-jacques au cidre et aux poireaux,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-au-cidre-et-aux-poireaux_65437.aspx
fruitsdemer,Noix de Saint-Jacques au muscadet,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-au-muscadet_24410.aspx
fruitsdemer,Noix de Saint-Jacques au parmesan (Pérou),https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-au-parmesan-perou_54023.aspx
fruitsdemer,Noix de Saint-Jacques au pastis,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-au-pastis_66445.aspx
fruitsdemer,Noix de saint-jacques au whisky et sa mousse de céleri,https://www.marmiton.org/recettes/recette_saint-jacques-au-whisky-et-sa-mousse-de-celeri_312032.aspx
fruitsdemer,Noix de Saint-Jacques aux aillets,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-aux-aillets_305631.aspx
entréechaude,Soufflé au comté,https://www.marmiton.org/recettes/recette_souffle-au-comte_313438.aspx
entréechaude,Soufflé au jambon et à la sauce tomate,https://www.marmiton.org/recettes/recette_souffle-au-jambon-et-a-la-sauce-tomate_69299.aspx
entréechaude,Soufflé au jambon et au Cognac,https://www.marmiton.org/recettes/recette_souffle-au-jambon-et-au-cognac_24918.aspx
entréechaude,Soufflé au Soumaintrain par Laurent Mariotte,https://www.marmiton.org/recettes/recette_souffle-au-soumaintrain-par-laurent-mariotte_533384.aspx
entréechaude,Soufflé aux carottes et aux épinards,https://www.marmiton.org/recettes/recette_souffle-aux-carottes-et-aux-epinards_40697.aspx
entréechaude,"Soufflé aux épinards, champignons et potiron",https://www.marmiton.org/recettes/recette_souffle-aux-epinards-champignons-et-potiron_63744.aspx
entréechaude,Soufflé aux herbes folles et fromage frais,https://www.marmiton.org/recettes/recette_souffle-aux-herbes-folles-et-fromage-frais_58347.aspx
entréechaude,Soufflé aux sardines,https://www.marmiton.org/recettes/recette_souffle-aux-sardines_30936.aspx
entréechaude,Soufflé bleu et champignons,https://www.marmiton.org/recettes/recette_souffle-bleu-et-champignons_312802.aspx
entréechaude,Soufflé courgettes surimi,https://www.marmiton.org/recettes/recette_souffle-courgettes-surimi_38887.aspx
entréechaude,Soufflé d'endives à la sauce fromagère et au jambon,https://www.marmiton.org/recettes/recette_souffle-d-endives-a-la-sauce-fromagere-et-au-jambon_24186.aspx
entréechaude,Soufflé de carottes et pommes de terre,https://www.marmiton.org/recettes/recette_souffle-de-carottes-et-pommes-de-terre_20598.aspx
entréechaude,Soufflé de chaource,https://www.marmiton.org/recettes/recette_souffle-de-chaource_195321.aspx
entréechaude,Soufflé de courgettes et sa sauce rose,https://www.marmiton.org/recettes/recette_souffle-de-courgettes-et-sa-sauce-rose_18116.aspx
entréechaude,Soufflé de morue,https://www.marmiton.org/recettes/recette_souffle-de-morue_30554.aspx
entréechaude,Soufflé de pomme de terre au thon,https://www.marmiton.org/recettes/recette_souffle-de-pomme-de-terre-au-thon_62438.aspx
entréechaude,soufflé de saumon,https://www.marmiton.org/recettes/recette_souffle-de-saumon_40836.aspx
entréechaude,Soufflé de thon au pesto,https://www.marmiton.org/recettes/recette_souffle-de-thon-au-pesto_21673.aspx
entréechaude,Soufflé de thon sauce poireau,https://www.marmiton.org/recettes/recette_souffle-de-thon-sauce-poireau_93005.aspx
entréechaude,Soufflé épinards anchois,https://www.marmiton.org/recettes/recette_souffle-epinards-anchois_30593.aspx
entréechaude,Soufflé jambon épinards,https://www.marmiton.org/recettes/recette_souffle-jambon-epinards_29028.aspx
entréechaude,"Soufflé Mozzarella, Pommes de Terre et Epinards",https://www.marmiton.org/recettes/recette_souffle-mozzarella-pommes-de-terre-et-epinards_72194.aspx
entréechaude,Soufflé vite fait aux flageolets,https://www.marmiton.org/recettes/recette_souffle-vite-fait-aux-flageolets_346169.aspx
entréechaude,Soupe  de Poivrons au Gingembre,https://www.marmiton.org/recettes/recette_soupe-de-poivrons-au-gingembre_170738.aspx
entréechaude,Soupe 'de Madras à Sarlat',https://www.marmiton.org/recettes/recette_soupe-de-madras-a-sarlat_334424.aspx
entréechaude,Soupe (froide) aux myrtilles,https://www.marmiton.org/recettes/recette_soupe-froide-aux-myrtilles_60839.aspx
entréechaude,Soupe à l'avocat et poulet,https://www.marmiton.org/recettes/recette_soupe-a-l-avocat-et-poulet_57127.aspx
entréechaude,Soupe à l'oignon au camembert,https://www.marmiton.org/recettes/recette_soupe-a-l-oignon-au-camembert_20994.aspx
entréechaude,Soupe à l'oignon aux pignons,https://www.marmiton.org/recettes/recette_soupe-a-l-oignon-aux-pignons_33902.aspx
entréechaude,Soupe à l'oignon made in JYH,https://www.marmiton.org/recettes/recette_soupe-a-l-oignon-made-in-jyh_314335.aspx
"pâtes,riz,semoule",Risotto aux champignons facile,https://www.marmiton.org/recettes/recette_risotto-aux-champignons-facile_22509.aspx
"pâtes,riz,semoule",Risotto aux fruits de mer,https://www.marmiton.org/recettes/recette_risotto-aux-fruits-de-mer_529657.aspx
"pâtes,riz,semoule",Risotto coppa champignons frais et carottes,https://www.marmiton.org/recettes/recette_risotto-coppa-champignons-frais-et-carottes_337063.aspx
